id,author_count,display_name,type,country,city,display_name_acronyms,display_name_alternatives,works_count,cited_by_count,2yr_mean_citedness,h_index,i10_index,wikipedia,associated_institutions_children,children_ids,associated_institutions_parent,parent_ids,openai_authors,anthropic_authors,google_authors
https://openalex.org/I142947616,1,Institute of Cancer Research,education,United Kingdom,London,ICR,,24554,1484217,6.336981304149567,460,14065,https://en.wikipedia.org/wiki/Institute%20of%20Cancer%20Research,NIHR Biomedical Research Centre at The Royal Marsden and the ICR,https://openalex.org/I4391767825,University of London,https://openalex.org/I124357947,0,1,0
https://openalex.org/I1325899441,1,University Health Network,healthcare,Canada,Toronto,UHN,,57210,2271051,4.431122160696124,495,27731,https://en.wikipedia.org/wiki/University%20Health%20Network,AGE-WELL; KITE Research Institute; Krembil Research Institute; McEwen Stem Cell Institute; Michener Institute; Princess Margaret Cancer Centre; Princess Margaret Cancer Foundation; Ted Rogers Centre for Heart Research; The Institute for Education Research; Toronto General & Western Hospital Foundation; Toronto General Hospital; Toronto General Hospital Research Institute; Toronto Rehabilitation Institute; Toronto Western Hospital,https://openalex.org/I4388891821; https://openalex.org/I4388446357; https://openalex.org/I4388446386; https://openalex.org/I4388446398; https://openalex.org/I2800387114; https://openalex.org/I2802654988; https://openalex.org/I4210091742; https://openalex.org/I4210091032; https://openalex.org/I4388446390; https://openalex.org/I4210096985; https://openalex.org/I2801845744; https://openalex.org/I4388446367; https://openalex.org/I2799838188; https://openalex.org/I2799337515,,,1,0,0
https://openalex.org/I141962983,1,Shanghai University of Engineering Science,funder,China,Shanghai,SUES,上海工程技術大學; Shànghǎi Gōngchéngjìshù Dàxué; 上海工程技术大学,19666,196063,4.048306642163298,125,4929,https://en.wikipedia.org/wiki/Shanghai%20University%20of%20Engineering%20Science,,,,,1,0,0
https://openalex.org/I141649380,1,Western Michigan University,funder,United States,Kalamazoo,WMU,Western Michigan College of Education; Western State Teachers College; Université de western michigan; Western Michigan College; Western State Normal School,27738,493399,2.2228033472803346,230,8695,https://en.wikipedia.org/wiki/Western%20Michigan%20University,The Evaluation Center,https://openalex.org/I4407990130,,,1,0,0
https://openalex.org/I141596103,1,University of Lisbon,funder,Portugal,Lisbon,,Universidade de Lisboa,127361,2897161,3.625774076446722,449,51074,https://en.wikipedia.org/wiki/University%20of%20Lisbon,Biblioteca Francisco Pereira de Moura; Centro Interdisciplinar de Estudo da Performance Humana; Centro Interdisciplinar de Estudos de Género; Centro Interuniversitário de História das Ciências e da Tecnologia; Centro de Administração e Políticas Públicas; Centro de Análise Funcional Estruturas Lineares e Aplicações; Centro de Análise Matemática Geometria e Sistemas Dinâmicos; Centro de Arqueologia; Centro de Astrofísica e Gravitação; Centro de Ciência e Tecnologia do Ambiente e do Mar; Centro de Ciências e Tecnologias Nucleares; Centro de Ecologia Aplicada Prof Baeta Neves; Centro de Estatística e Aplicações; Centro de Estudos do Ambiente e do Mar; Centro de Estudos em Inovação Tecnologia e Políticas de Desenvolvimento; Centro de Fisíca e Engenharia de Materiais Avançados; Centro de História; Centro de Investigacao em Direito Europeu Economico Financeiro e Fiscal; Centro de Investigação Interdisciplinar em Sanidade Animal; Centro de Investigação de Direito Privado; Centro de Investigação em Ciência Psicológica; Centro de Matematica Aplicada à Previsão e Decisão Económica; Centro de Matemática Computacional e Estocástica; Centro de Oceanografia; Computer and Robot Vision Laboratory; Cátedra de Estudos Sefarditas Alberto Benveniste; ISEG - Instituto Superior de Economia e Gestão; Instituto Dom Luiz; Instituto Europeu; Instituto Superior Tecnico Campus Tecnológico e Nuclear; Instituto Superior Técnico; Instituto Superior Técnico Biblioteca; Instituto Superior Técnico Instituto de Engenharia Mecânica; Instituto Superior de Economia e Gestão Campus Tecnológico e Nuclear; Instituto de Ciências Sociais; Instituto de Cultura e Língua Portuguesa; Instituto de Direito Económico Financeiro e Fiscal; Instituto de Direito Penal e Ciências Criminais; Instituto de Etnomusicologia - Centro de Estudos em Música e Dança; Instituto de Plasmas e Fusão Nuclear; Instituto de Tecnologias Interativas; Investigação em Ciências Sociais e Gestão; Jardim Botânico da Ajuda; Laboratório da Cor; Laboratório de Aceleradores e Difracção de Raios-X; Laboratório de Plasmas Hipersónicos; Laboratório de Protecção e Segurança Radiológica; Laboratório de Óptica Lasers e Sistemas; LaserLab Portugal; MARE - Centro de Ciências do Mar e do Ambiente; Museu Nacional de História Natural e da Ciência; Reactor Português de Investigação; Rede Nacional de Espectrometria de Massa; Unidade de Investigação e Desenvolvimento em Educação e Formação,https://openalex.org/I4409876982; https://openalex.org/I4411590715; https://openalex.org/I4409877004; https://openalex.org/I4210147935; https://openalex.org/I4409876527; https://openalex.org/I4409876507; https://openalex.org/I4409876456; https://openalex.org/I4409876509; https://openalex.org/I4409877191; https://openalex.org/I4409877157; https://openalex.org/I4411591181; https://openalex.org/I4411590661; https://openalex.org/I4411590741; https://openalex.org/I4405252415; https://openalex.org/I4409877075; https://openalex.org/I4411591167; https://openalex.org/I4409876640; https://openalex.org/I4409877160; https://openalex.org/I4409876465; https://openalex.org/I4409876529; https://openalex.org/I4411591428; https://openalex.org/I4409877185; https://openalex.org/I4409877068; https://openalex.org/I4411590594; https://openalex.org/I4409876398; https://openalex.org/I4411590821; https://openalex.org/I4403386696; https://openalex.org/I4387153538; https://openalex.org/I4409876641; https://openalex.org/I4409876987; https://openalex.org/I4387152517; https://openalex.org/I4409877020; https://openalex.org/I4409876367; https://openalex.org/I4409876638; https://openalex.org/I4392738132; https://openalex.org/I4409876649; https://openalex.org/I4409877088; https://openalex.org/I4409876909; https://openalex.org/I4405252559; https://openalex.org/I4409876339; https://openalex.org/I4387152454; https://openalex.org/I4409876449; https://openalex.org/I4409876715; https://openalex.org/I4409876920; https://openalex.org/I4409876872; https://openalex.org/I4409876357; https://openalex.org/I4409876278; https://openalex.org/I4409876855; https://openalex.org/I4409877101; https://openalex.org/I4387153947; https://openalex.org/I4403386687; https://openalex.org/I4409876719; https://openalex.org/I4409876981; https://openalex.org/I4409876701,,,1,0,0
https://openalex.org/I141371507,1,Soongsil University,funder,South Korea,Seoul,SSU,숭실대학교,13449,203194,3.9061611374407583,156,4221,https://en.wikipedia.org/wiki/Soongsil%20University,,,,,1,0,0
https://openalex.org/I139024713,1,Guangdong University of Technology,funder,China,Guangzhou,GDUT,广东工业大学; Guǎngdōng Gōngyè Dàxué,45760,758971,5.710431654676259,246,15437,https://en.wikipedia.org/wiki/Guangdong%20University%20of%20Technology,,,,,1,0,0
https://openalex.org/I138925566,1,Ewha Womans University,funder,South Korea,Seoul,,이화여자대학교,36804,924786,3.761772853185595,298,15971,https://en.wikipedia.org/wiki/Ewha%20Womans%20University,,,,,1,0,0
https://openalex.org/I145897649,1,Minzu University of China,funder,China,Beijing,MUC,中央民族大学; Zhōngyāng Mínzú Dàxúe,17660,175553,3.5842718075968696,134,4101,https://en.wikipedia.org/wiki/Minzu%20University%20of%20China,,,,,1,0,0
https://openalex.org/I145996665,1,International Society for Optics and Photonics,nonprofit,United States,Bellingham,SPIE,International Society for Optical Engineering,444,1839,0.3888888888888889,18,25,https://en.wikipedia.org/wiki/SPIE,,,,,0,0,1
https://openalex.org/I146122375,1,Medical University of Białystok,funder,Poland,Bialystok,,Uniwersytet Medyczny w Białymstoku,18233,287228,4.031152647975078,172,6178,https://en.wikipedia.org/wiki/Medical%20University%20of%20Biau0142ystok,,,,,1,0,0
https://openalex.org/I146165071,1,Universidade Federal de Viçosa,funder,Brazil,Viçosa,UFV,Federal University of Viçosa,46324,628679,1.933321935373568,209,15073,https://en.wikipedia.org/wiki/Federal%20University%20of%20Viu00e7osa,,,,,0,0,1
https://openalex.org/I146563203,1,University of International Business and Economics,funder,China,Beijing,UIBE,对外经济贸易大学,8289,135994,4.846628924343798,152,2496,https://en.wikipedia.org/wiki/University%20of%20International%20Business%20and%20Economics%20%28Beijing%29,,,,,1,0,0
https://openalex.org/I146620803,1,Wenzhou University,funder,China,Wenzhou,WZU,温州大学,20645,346469,7.009120521172639,188,7045,https://en.wikipedia.org/wiki/Wenzhou%20University,,,,,1,0,0
https://openalex.org/I14746517,1,Royal College of Surgeons of England,nonprofit,United Kingdom,London,RCS,Royal College of Surgeons,5684,159310,2.6331658291457285,166,2166,https://en.wikipedia.org/wiki/Royal%20College%20of%20Surgeons%20of%20England,Royal College of Anaesthetists; Royal College of Ophthalmologists,https://openalex.org/I170911486; https://openalex.org/I2799665334,,,1,0,0
https://openalex.org/I149213910,1,University of Antwerp,funder,Belgium,Antwerp,,UAntwerp; Université d'Anvers; Universität Antwerpen; Universiteit Antwerpen,78405,2661385,4.372008547008547,478,38556,https://en.wikipedia.org/wiki/University%20of%20Antwerp,Antwerp Management School; VIB-UAntwerp Center for Molecular Neurology,https://openalex.org/I4210092681; https://openalex.org/I4210132484,,,0,1,0
https://openalex.org/I149251103,1,Thomas Jefferson University,funder,United States,Philadelphia,,,59664,2204761,3.0538461538461537,466,28189,https://en.wikipedia.org/wiki/Thomas%20Jefferson%20University,,,,,1,0,0
https://openalex.org/I149744451,1,Valparaiso University,funder,United States,Valparaiso,VU,Universidad de Valparaíso; Valparaiso Male and Female College; Northern Indiana Normal School and Business Institute; Valparaiso College,9447,144141,1.450310559006211,152,2079,https://en.wikipedia.org/wiki/Valparaiso%20University,,,,,0,1,0
https://openalex.org/I14992734,1,Hunan University of Traditional Chinese Medicine,funder,China,Changsha,,Hunan TCM; Húnán Zhōngyīyào Dàxué; 湖南中医药大学,6634,66330,3.627214741318214,92,1683,https://en.wikipedia.org/wiki/Hunan%20University%20of%20Chinese%20Medicine,,,,,1,0,0
https://openalex.org/I150807315,1,Guangxi University,funder,China,Nanning,GXU,广西大学; Guǎngxī Dàxué,49558,703005,5.628025254296738,211,15822,https://en.wikipedia.org/wiki/Guangxi%20University,State Key Laboratory For Conservation and Utilization of Subtropical Agro-Bioresources,https://openalex.org/I4391768241,,,1,0,0
https://openalex.org/I150870154,1,Indian Institute of Management Ahmedabad,funder,India,Ahmedabad,IIMA,இந்திய மேலாண்மை கழகம் அகமதாபாத்; આઇ.આઇ.એમ. અમદાવાદ; इंडियन इन्स्टिट्यूट ऑफ मॅनेजमेन्ट; ഇന്ത്യൻ ഇൻസ്റ്റിറ്റ്യൂട്ട് ഓഫ് മാനേജ്മെന്റ്; IIM Ahmedabad; भारतीय प्रबंध संस्थान,5482,88353,7.187015503875969,117,1527,https://en.wikipedia.org/wiki/Indian%20Institute%20of%20Management%20Ahmedabad,,,,,1,0,0
https://openalex.org/I151281966,1,Cisco Systems (China),company,Hong Kong,Hong Kong,,,1564,50242,1.303030303030303,85,607,https://en.wikipedia.org/wiki/Cisco%20Systems,,,Cisco Systems (United States),https://openalex.org/I135428043,1,0,0
https://openalex.org/I151808059,1,Colorado School of Public Health,funder,United States,Aurora,,,7965,261982,3.8684745762711863,192,3766,https://en.wikipedia.org/wiki/Colorado%20School%20of%20Public%20Health,,,,,1,0,0
https://openalex.org/I152815399,1,Singapore University of Technology and Design,funder,Singapore,Singapore,SUTD,新加坡科技设计大学,12388,335522,5.811266447368421,212,5404,https://en.wikipedia.org/wiki/Singapore%20University%20of%20Technology%20and%20Design,,,,,0,0,1
https://openalex.org/I153230381,1,Charles Sturt University,funder,Australia,Bathurst,CSU,,22295,561170,3.52573673870334,244,9112,https://en.wikipedia.org/wiki/Charles%20Sturt%20University,,,,,1,0,0
https://openalex.org/I138689650,1,University of Padua,funder,Italy,Padua,UNIPD,Università di Padova; Université de padoue; Univerza v Padovi; Universitat de Pàdua; Università degli Studi di Padova; Universität Padua,180921,5474834,3.969047835163838,626,85021,https://en.wikipedia.org/wiki/University%20of%20Padua,,,,,1,0,0
https://openalex.org/I137506752,1,North China University of Science and Technology,funder,China,Tangshan,,华北理工大学; Hebei United University,14412,182192,3.666892578786852,141,3512,https://en.wikipedia.org/wiki/North%20China%20University%20of%20Science%20and%20Technology,,,,,1,0,0
https://openalex.org/I136722135,1,Claremont Graduate University,funder,United States,Claremont,CGU,Université de claremont,7764,251206,2.148623853211009,202,2870,https://en.wikipedia.org/wiki/Claremont%20Graduate%20University,,,Claremont Colleges,https://openalex.org/I872248612,1,0,0
https://openalex.org/I133868755,1,Shanghai Medical College of Fudan University,funder,China,Shanghai,,Medical Center of Fudan University; 復旦大學上海醫學院; 复旦大学上海医学院,17788,439397,4.70941091954023,216,8463,https://en.wikipedia.org/wiki/Shanghai%20Medical%20College,,,Fudan University,https://openalex.org/I24943067,1,0,0
https://openalex.org/I1327237609,1,Ministry of Education of the People's Republic of China,government,China,Beijing,MOE,中华人民共和国教育部; State Education Commission; Ministry of Education Central People's Government,48559,1054849,4.574847067290392,256,22774,https://en.wikipedia.org/wiki/Ministry%20of%20Education%20of%20the%20People%27s%20Republic%20of%20China,Academic Degrees & Graduate Education; Beijing Forestry University; Central Academy of Fine Arts; China Academic Degrees and Graduate Education Development Center; China Scholarship Council; Gansu Education Department; National Institute of Education Sciences; Ningbo Polytechnic,https://openalex.org/I4210086551; https://openalex.org/I31683504; https://openalex.org/I584858474; https://openalex.org/I4210151713; https://openalex.org/I2800974379; https://openalex.org/I4387154257; https://openalex.org/I4210105239; https://openalex.org/I4210143969,State Council of the People's Republic of China,https://openalex.org/I4210127390,0,1,0
https://openalex.org/I1328943360,1,Saint Petersburg Academic University,education,Russia,St Petersburg,SPbAU,St Petersburg Academic University — Nanotechnology Research and Education Centre of the Russian Academy of Sciences; Санкт-Петербургский академический университет — научно-образовательный центр нанотехнологий,2101,64095,1.3333333333333333,70,577,https://en.wikipedia.org/wiki/Saint%20Petersburg%20Academic%20University,,,Physical Sciences Division,https://openalex.org/I4210096333,1,0,0
https://openalex.org/I1329621470,1,Bhabha Atomic Research Centre,funder,India,Mumbai,BARC,भाभा परमाणु अनुसंधान केन्द्र; Bhābhā Paramānu Anusandhān Kendra; ಭಾಭಾ ಅಣು ಸಂಶೋಧನಾ ಕೇಂದ್ರ; ഭാഭാ ആണവ ഗവേഷണ കേന്ദ്രം; भाभा अणुसंशोधन केंद्र; பாபா அணு ஆராய்ச்சி மையம்; Centre de recherche atomique de bhabha,43800,800687,2.8726495726495727,234,18067,https://en.wikipedia.org/wiki/Bhabha%20Atomic%20Research%20Centre,National Centre for Compositional Characterisation of Materials,https://openalex.org/I4210100447,Department of Atomic Energy,https://openalex.org/I3149292468,1,0,0
https://openalex.org/I1330989302,1,United States Department of Energy,government,United States,Washington,DOE,U.S. Department of Energy; Département de l'Énergie des États-unis; Departamento de Energía de los Estados Unidos,10060,353625,4.7543252595155705,229,4595,https://en.wikipedia.org/wiki/United%20States%20Department%20of%20Energy,"Advanced Research Projects Agency - Energy; Artificial Intelligence & Technology Office; Consortium for the Advanced Simulation of Light Water Reactors; Environmental System Science Data Infrastructure for a Virtual Ecosystem; Great Lakes Bioenergy Research Center; Grid Deployment Office; International Partnership for the Hydrogen and Fuel Cell in the Economy; Joint BioEnergy Institute; Kansas City National Security Campus; National Nuclear Security Administration; Nevada National Security Site; Oak Ridge Institute for Science and Education; Office of Clean Energy Demonstrations; Office of Congressional and Intergovernmental Affairs; Office of Cybersecurity, Energy Security, and Emergency Response; Office of Economic Impact and Diversity; Office of Electricity; Office of Energy Efficiency and Renewable Energy; Office of Enterprise Assessments; Office of Environment, Health, Safety and Security; Office of Environmental Management; Office of Environmental Protection, Sustainability Support and Corporate Safety Analysis; Office of Federal Energy Management Programs; Office of Fossil Energy; Office of Fossil Energy and Carbon Management; Office of Indian Energy Policy and Programs; Office of Inspector General; Office of Intelligence and Counterintelligence; Office of International Affairs; Office of Legacy Management; Office of Management; Office of Nuclear Energy; Office of Policy; Office of Public Affairs; Office of Science; Office of Secretary of Energy; Office of Space and Defense Power Systems; Office of State and Community Energy Programs; Office of Technology Transitions; Office of Under Secretary for Science and Innovation; Office of Under Secretary of Energy for Science; Office of the Chief Information Officer; Office of the General Counsel; Savannah River Operations Office; U.S. Energy Information Administration; Vera C. Rubin Observatory",https://openalex.org/I893812157; https://openalex.org/I4389425254; https://openalex.org/I4210094704; https://openalex.org/I4387152767; https://openalex.org/I2801044051; https://openalex.org/I4389425320; https://openalex.org/I4210152996; https://openalex.org/I53012624; https://openalex.org/I4387155069; https://openalex.org/I198811213; https://openalex.org/I4210130431; https://openalex.org/I4389425366; https://openalex.org/I4394709128; https://openalex.org/I4389425485; https://openalex.org/I4389425455; https://openalex.org/I4210160548; https://openalex.org/I4389425498; https://openalex.org/I2800842121; https://openalex.org/I4389425288; https://openalex.org/I4389425235; https://openalex.org/I4210093701; https://openalex.org/I4210108667; https://openalex.org/I4389425416; https://openalex.org/I4210118742; https://openalex.org/I4389425415; https://openalex.org/I4389425274; https://openalex.org/I4210142854; https://openalex.org/I4210132514; https://openalex.org/I4210146201; https://openalex.org/I4210143053; https://openalex.org/I4210116628; https://openalex.org/I2801818860; https://openalex.org/I4389425421; https://openalex.org/I4389425350; https://openalex.org/I39565521; https://openalex.org/I4389425285; https://openalex.org/I4210153113; https://openalex.org/I4389425491; https://openalex.org/I4389425329; https://openalex.org/I4389425289; https://openalex.org/I4210141123; https://openalex.org/I4389425344; https://openalex.org/I4210088623; https://openalex.org/I4210153452; https://openalex.org/I28721439; https://openalex.org/I4210147032,Government of the United States of America,https://openalex.org/I2800421839,1,0,0
https://openalex.org/I1331384533,1,University of Hawaii System,funder,United States,Honolulu,UH,Université d'hawaï; Universidad de Hawái; University of Hawaii,57218,2494889,4.344860710854947,505,29869,https://en.wikipedia.org/wiki/University%20of%20Hawaiu02bbi,Applied Research Laboratory at the University of Hawai‘i; Honolulu Community College; Kuakini Medical Center; Research Corporation of The University of Hawaii; University of Hawaii Cancer Center; University of Hawaii Maui College; University of Hawaii at Hilo; University of Hawaii–West Oahu; University of Hawaiʻi at Mānoa,https://openalex.org/I4388482701; https://openalex.org/I2802324565; https://openalex.org/I1312008915; https://openalex.org/I4210165886; https://openalex.org/I4390039246; https://openalex.org/I2802684530; https://openalex.org/I35722693; https://openalex.org/I25390106; https://openalex.org/I117965899,,,1,0,0
https://openalex.org/I1331816111,1,Geoscience Australia,government,Australia,Canberra,,,3122,128009,3.0474683544303796,133,1455,https://en.wikipedia.org/wiki/Geoscience%20Australia,,,"Department of Industry, Science and Resources",https://openalex.org/I4387156119,0,1,0
https://openalex.org/I1332737386,1,General Electric (United States),funder,United States,Boston,GE,,30357,929198,1.7719298245614037,345,12353,https://en.wikipedia.org/wiki/General%20Electric,GE Vernova (United States); General Electric (Argentina); General Electric (Austria); General Electric (Canada); General Electric (Czechia); General Electric (Denmark); General Electric (Finland); General Electric (France); General Electric (Germany); General Electric (India); General Electric (Israel); General Electric (Italy); General Electric (Japan); General Electric (Netherlands); General Electric (New Zealand); General Electric (Norway); General Electric (Poland); General Electric (Qatar); General Electric (Spain); General Electric (Sweden); General Electric (Switzerland); General Electric (United Kingdom),https://openalex.org/I4401726784; https://openalex.org/I4210140090; https://openalex.org/I4210107495; https://openalex.org/I2801941315; https://openalex.org/I4210120567; https://openalex.org/I2799729401; https://openalex.org/I4210137361; https://openalex.org/I4210153881; https://openalex.org/I4210124725; https://openalex.org/I4210142581; https://openalex.org/I4210092162; https://openalex.org/I4210157991; https://openalex.org/I4210146103; https://openalex.org/I4210129165; https://openalex.org/I4210091581; https://openalex.org/I4210152903; https://openalex.org/I4210152144; https://openalex.org/I4210120710; https://openalex.org/I189448455; https://openalex.org/I4210104712; https://openalex.org/I4210152464; https://openalex.org/I4210152054,,,1,0,0
https://openalex.org/I1333370159,1,Motorola (United States),funder,United States,Schaumburg,,Galvin Manufacturing Corporation,12357,277681,1.5263157894736843,202,4292,https://en.wikipedia.org/wiki/Motorola,Motorola (Canada); Motorola (France); Motorola (Germany); Motorola (Italy); Motorola (South Korea); Motorola (United Kingdom),https://openalex.org/I4210141720; https://openalex.org/I4210147988; https://openalex.org/I4210138973; https://openalex.org/I4210097600; https://openalex.org/I14637135; https://openalex.org/I4210132114,,,0,0,1
https://openalex.org/I1333540553,1,Nitte University,education,India,Mangaluru,,,4483,30026,3.106804478897502,62,738,https://en.wikipedia.org/wiki/NITTE,,,,,1,0,0
https://openalex.org/I1334950195,1,Australian Nuclear Science and Technology Organisation,government,Australia,Sydney,ANSTO,,11546,321999,4.663492063492064,194,5951,https://en.wikipedia.org/wiki/Australian%20Nuclear%20Science%20and%20Technology%20Organisation,Australian Synchrotron,https://openalex.org/I2803046337,"Department of Industry, Science and Resources",https://openalex.org/I4387156119,1,0,0
https://openalex.org/I1335695989,1,University of Alabama at Birmingham Hospital,healthcare,United States,Birmingham,,UAB Hospital,1815,47487,3.5434782608695654,95,707,https://en.wikipedia.org/wiki/UAB%20Hospital,Kirklin Clinic,https://openalex.org/I4210137322,Children's of Alabama,https://openalex.org/I320755355,1,0,0
https://openalex.org/I1336096307,1,United States Department of Agriculture,government,United States,Washington,USDA,Agriculture Department; Departamento de Agricultura de los Estados Unidos; Département de l'Agriculture des États-Unis,62476,2538698,2.638482161270365,471,37071,https://en.wikipedia.org/wiki/United%20States%20Department%20of%20Agriculture,"Agricultural Marketing Service; Agricultural Research Service; Animal and Plant Health Inspection Service; Center for Nutrition Policy and Promotion; Economic Research Service; Farm Service Agency; Food Safety and Inspection Service; Food and Nutrition Service; Foreign Agricultural Service; Grain Inspection, Packers and Stockyards Administration; National Agricultural Library; National Agricultural Statistics Service; National Institute of Food and Agriculture; Natural Resources Conservation Service; Risk Management Agency; US Forest Service; USDA Rural Development; United States Department of Agriculture Climate Hubs",https://openalex.org/I1320679480; https://openalex.org/I1312222531; https://openalex.org/I1288380561; https://openalex.org/I2800637067; https://openalex.org/I1335884394; https://openalex.org/I1313551878; https://openalex.org/I2800079628; https://openalex.org/I4210094720; https://openalex.org/I2799759799; https://openalex.org/I2800493309; https://openalex.org/I4210098793; https://openalex.org/I1287640093; https://openalex.org/I4210159995; https://openalex.org/I1289387233; https://openalex.org/I2801838963; https://openalex.org/I1313416372; https://openalex.org/I2801398939; https://openalex.org/I4210091833,Government of the United States of America,https://openalex.org/I2800421839,1,0,0
https://openalex.org/I1336196053,1,Roger Williams Medical Center,healthcare,United States,Providence,RWMC,,2461,84721,1.9565217391304348,129,1183,https://en.wikipedia.org/wiki/Roger%20Williams%20Medical%20Center,,,,,1,0,0
https://openalex.org/I1336910626,1,Children's Hospital of Los Angeles,healthcare,United States,Los Angeles,CHLA,Children's Hospital Society of Los Angeles,21590,723740,4.789599047240968,299,10161,https://en.wikipedia.org/wiki/Children%27s%20Hospital%20Los%20Angeles,,,,,0,1,0
https://openalex.org/I1339014352,1,Rambus (United Kingdom),company,United Kingdom,East Kilbride,,,256,5881,0.0,27,90,https://en.wikipedia.org/wiki/Rambus,,,Rambus (United States),https://openalex.org/I4210095722,1,0,0
https://openalex.org/I135714990,1,North University of China,funder,China,Taiyuan,NUC,"Taihang Industrial School, North China Vocational School of Ordnance; 中北大学; Taiyuan Institute of Machinery",22927,225730,4.71284888106613,143,5428,https://en.wikipedia.org/wiki/North%20University%20of%20China,,,,,1,0,0
https://openalex.org/I133903919,1,Arak University of Medical Sciences,funder,Iran,Arak,,پورتال دانشگاه علوم پزشکی اراک,5098,87344,2.168646080760095,100,1465,https://en.wikipedia.org/wiki/Arak%20University%20of%20Medical%20Sciences,,,,,1,0,0
https://openalex.org/I1339417872,1,Wadsworth Center,funder,United States,Albany,,,9244,516243,4.5588235294117645,281,6231,,,,New York State Department of Health,https://openalex.org/I1298060332,1,0,0
https://openalex.org/I1340179700,1,NewYork–Presbyterian Hospital,healthcare,United States,New York,,,43395,1842776,4.88174139051332,434,21654,https://en.wikipedia.org/wiki/NewYork-Presbyterian%20Hospital,Lower Manhattan Hospital; Morgan Stanley Children's Hospital; NewYork–Presbyterian Brooklyn Methodist Hospital,https://openalex.org/I1291048835; https://openalex.org/I1294429298; https://openalex.org/I1341523491,,,0,1,0
https://openalex.org/I1340584023,1,North Carolina Department of Environmental Quality,government,United States,Raleigh,NCDENR; NCDEQ,NC Department of Environmental Quality; North Carolina Department of Environment and Natural Resources,473,16629,2.911764705882353,63,248,https://en.wikipedia.org/wiki/North%20Carolina%20Department%20of%20Environmental%20Quality,North Carolina Geological Survey,https://openalex.org/I4387154268,,,1,0,0
https://openalex.org/I1341412227,1,IBM (United States),funder,United States,Armonk,,International Business Machines,61057,2624326,4.329501915708812,554,28765,https://en.wikipedia.org/wiki/IBM,IBM (Belgium); IBM (Brazil); IBM (Canada); IBM (Czechia); IBM (Denmark); IBM (Egypt); IBM (France); IBM (Germany); IBM (India); IBM (Ireland); IBM (Italy); IBM (Netherlands); IBM (Portugal); IBM (Slovakia); IBM (Spain); IBM (United Kingdom); IBM Research - Thomas J. Watson Research Center,https://openalex.org/I4210131585; https://openalex.org/I4210167072; https://openalex.org/I4210113654; https://openalex.org/I4210149077; https://openalex.org/I4210130835; https://openalex.org/I4210152544; https://openalex.org/I4210112067; https://openalex.org/I4210095996; https://openalex.org/I4210129961; https://openalex.org/I4210100977; https://openalex.org/I4210122524; https://openalex.org/I4210148065; https://openalex.org/I4210129932; https://openalex.org/I4210155206; https://openalex.org/I4210145636; https://openalex.org/I4210121844; https://openalex.org/I4210114115,,,1,0,0
https://openalex.org/I1342547582,1,Environment and Climate Change Canada,government,Canada,Ottawa,ECCC,Environnement et Changement Climatique Canada,21754,952195,4.528181818181818,334,12905,https://en.wikipedia.org/wiki/Environment%20and%20Climate%20Change%20Canada,Canada Water Agency; Impact Assessment Agency of Canada,https://openalex.org/I4411590814; https://openalex.org/I4411591026,Government of Canada,https://openalex.org/I2802286613,1,0,0
https://openalex.org/I1343551460,1,The University of Texas MD Anderson Cancer Center,healthcare,United States,Houston,,,153013,6887928,5.054896645205015,812,72090,https://en.wikipedia.org/wiki/MD%20Anderson%20Cancer%20Center,,,The University of Texas System,https://openalex.org/I16452829,0,1,0
https://openalex.org/I1344073410,1,Howard Hughes Medical Institute,funder,United States,Chevy Chase,HHMI,Instituto Médico Howard Hughes,87136,13400534,10.067471590909092,1242,66261,https://en.wikipedia.org/wiki/Howard%20Hughes%20Medical%20Institute,Janelia Research Campus,https://openalex.org/I195573530,,,1,0,0
https://openalex.org/I1344076864,1,Center for Applied Linguistics,nonprofit,United States,Washington,CAL,,2489,57582,0.5267175572519084,117,656,https://en.wikipedia.org/wiki/Center%20for%20Applied%20Linguistics,,,,,0,1,0
https://openalex.org/I134421475,1,National Physical Laboratory,facility,United Kingdom,London,NPL,,17678,424782,3.5805580558055805,225,7624,https://en.wikipedia.org/wiki/National%20Physical%20Laboratory%20%28United%20Kingdom%29,,,,,1,0,0
https://openalex.org/I134687103,1,Nanjing Tech University,funder,China,Nanjing,NJTech,Nanjing University of Technology; 南京工业大学,48643,996754,6.0895234006011165,281,19775,https://en.wikipedia.org/wiki/Nanjing%20Tech%20University,State Key Laboratory of Materials-Oriented Chemical Engineering; The Synergetic Innovation Center for Advanced Materials,https://openalex.org/I4391768075; https://openalex.org/I4210159340,,,1,0,0
https://openalex.org/I134841294,1,Binzhou Medical University,funder,China,Yantai,,Binzhou Medical College; 滨州医学院,10581,123519,3.4410214835832997,111,2916,https://en.wikipedia.org/wiki/Binzhou%20Medical%20University,,,,,0,1,0
https://openalex.org/I135237710,1,Zhejiang Normal University,funder,China,Jinhua,ZJNU,浙江师范大学,27782,436479,5.645715329800841,203,8889,https://en.wikipedia.org/wiki/Zhejiang%20Normal%20University,,,,,1,0,0
